ChEMBL_ID,pIC50,SMILES,natural_product
CHEMBL2234830,4.61,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1cccs1)CCCC3,False
CHEMBL2234831,5.77,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccco1)CCCC3,False
CHEMBL2234832,5.07,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccncc1)CCCCC3,False
CHEMBL2234833,4.49,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1cccnc1)CCCCC3,False
CHEMBL2234834,4.84,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1cccs1)CCCCC3,False
CHEMBL2234835,4.62,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1cccc(OC)c1)CCC3,False
CHEMBL2234836,4.57,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccc(OC)c(OC)c1)CCC3,False
CHEMBL2234837,5.11,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1cccc(OC)c1)CCCC3,False
CHEMBL2234838,5.34,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccc(OC)c(OC)c1)CCCC3,False
CHEMBL2234839,4.89,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1cccc(OC)c1)CCCCC3,False
CHEMBL2234840,4.68,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccccc1OC)CCCCC3,False
CHEMBL2234841,4.48,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccc(OC)c(OC)c1)CCCCC3,False
CHEMBL2234842,5.81,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccccc1)CCCC3,False
CHEMBL2234843,5.74,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccc(C)cc1)CCCC3,False
CHEMBL2234844,5.71,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccc(Cl)cc1)CCCC3,False
CHEMBL2234845,5.46,CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccc(C#N)cc1)CCCC3,False
CHEMBL2235239,5.61,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1OC,True
CHEMBL2236140,6.7,Cc1ccc2cc(C3CC(c4sccc4Cl)=NN3)c(Cl)nc2c1,False
CHEMBL2236142,6.82,Cc1ccc2cc(C3CC(c4cc(Cl)sc4Cl)=NN3)c(Cl)nc2c1,False
CHEMBL2236393,9.49,CNCOc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,False
CHEMBL2236394,9.09,CCN(CCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(OC(=O)NC)c1,False
CHEMBL223714,7.34,O=C(NCCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,False
CHEMBL2237991,5.15,Nc1cc(-c2ccccc2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,False
CHEMBL2237992,5.15,Nc1cc(-c2cccc(F)c2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,False
CHEMBL2237993,5.18,Nc1cc(-c2ccc(F)cc2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,False
CHEMBL2237994,6.28,Nc1cc(-c2ccc(Cl)cc2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,False
CHEMBL2237995,6.05,Nc1cc(-c2ccccc2Br)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,False
CHEMBL2237996,5.08,COc1ccc(-c2cc(N)c3c(C(F)(F)F)cc(-c4ccccc4)nc3n2)cc1,False
CHEMBL2237997,4.99,Nc1cc(-c2cccs2)nc2nc(-c3ccccc3)cc(C(F)(F)F)c12,False
CHEMBL2237998,4.72,CC(C)Cc1cc(N)c2c(C(F)(F)F)cc(-c3ccccc3)nc2n1,False
CHEMBL2237999,5.09,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)CCC2,False
CHEMBL2238000,6.46,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)CCCC2,False
CHEMBL2238001,4.99,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)CCCCC2,False
CHEMBL2238002,5.11,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)CCCCCC2,False
CHEMBL2238003,5.03,CC1Cc2nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c(N)c2C1,False
CHEMBL2238004,5.49,CC1CCc2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c2N)C1,False
CHEMBL2238005,6.29,CC1CCc2nc3nc(-c4ccccc4)cc(C(F)(F)F)c3c(N)c2C1,False
CHEMBL2238006,4.75,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)-c1ccccc1C2,False
CHEMBL2238007,4.64,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)-c1ccccc1CC2,False
CHEMBL2238280,6.89,Cc1ccc(C(=O)/C=C/c2ccc(N3CCCCC3)cc2)s1,False
CHEMBL2238282,6.8,O=C(/C=C/c1ccc(N2CCCCC2)cc1)c1sccc1Cl,False
CHEMBL224158,7.16,O=C(CCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3ccccc13)CCCC2,False
CHEMBL224202,7.75,O=C(/C=C/c1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,False
CHEMBL224335,8.4,O=C(CCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2,False
CHEMBL224336,6.83,CN(CCCNC(=O)CCc1c[nH]c2ccccc12)CCCNc1c2c(nc3ccccc13)CCCC2,False
CHEMBL224433,5.55,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,False
CHEMBL224469,4.99,CN(CCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,False
CHEMBL224553,5.5,CCN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1OC,False
CHEMBL224981,5.63,COc1cc2oc3cc(OCCCCCCCN(C)Cc4ccccc4)ccc3c(=O)c2cc1OC,False
CHEMBL224998,7.48,O=C(NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1c[nH]c2ccccc12,False
CHEMBL225366,5.11,COc1ccc2c(=O)c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3oc2c1,False
CHEMBL225451,4.4,COc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1,False
CHEMBL225577,9.0,[Br-].[Br-].c1ccc2c(c1)ccc[n+]2CCCCCCCCCC[n+]1cccc2ccccc21,False
CHEMBL225610,5.57,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,False
CHEMBL225611,5.2,CN(CCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,False
CHEMBL225688,4.51,[Br-].[Br-].c1cc[n+](CCCCCCCC[n+]2ccccc2)cc1,False
CHEMBL225689,6.4,[Br-].[Br-].c1cc[n+](CCCCCCCCCC[n+]2ccccc2)cc1,False
CHEMBL226335,7.92,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,True
CHEMBL227075,6.0,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1,True
CHEMBL2271411,7.52,CC1(C)CCCC2(C)OC(=O)C=C12,True
CHEMBL229334,4.78,CC1=C[C@H]2[C@H](O)C(=O)[C@H]3CCCN4CCC[C@H]2[C@]34C1,True
CHEMBL2297277,4.79,CC(C)=CCC/C(C)=C/Cc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)c(O)cc1O,False
CHEMBL2297278,4.96,COc1cc(O)c(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1C/C=C(\C)CCC=C(C)C,False
CHEMBL2297279,7.92,O=c1c(OC2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,True
CHEMBL2297280,7.03,COc1cc2occ(-c3ccc(OC4CCN(Cc5ccccc5)CC4)cc3)c(=O)c2cc1OC,False
CHEMBL230434,7.37,CCN(CCCCCCNc1ccc(NCCCCCCN(CC)Cc2ccccc2OC)cc1)Cc1ccccc1OC,False
CHEMBL230702,8.63,CCN(CCCCCNC1=CC(=O)C(NCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,False
CHEMBL2323351,4.09,COc1ccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)cc1OC,False
CHEMBL2323352,4.05,COc1ccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)cc1,False
CHEMBL2323353,4.09,CCOc1ccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)cc1,False
CHEMBL2323354,4.2,COc1ccc(/C=N/NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1OC,False
CHEMBL2323355,4.13,COc1ccc(/C=N/NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1,False
CHEMBL2323356,4.28,CCOc1ccc(/C=N/NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1,False
CHEMBL2332530,4.71,Cc1ccc(/C=C2\CN(C(=O)C[C@H]3C[C@H]4CCCN4[C@]34C(=O)Nc3ccccc34)C[C@@]3(C[C@H]4CCCN4[C@@]34C(=O)Nc3ccccc34)C2=O)cc1,False
CHEMBL2332531,5.16,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccc(Cl)cc2Cl)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,False
CHEMBL2332532,4.58,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,False
CHEMBL2332533,4.61,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2F)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,False
CHEMBL2332534,4.87,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2Cl)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,False
CHEMBL2332535,4.79,C=CC(=O)N1C/C(=C\c2ccccc2Cl)C(=O)/C(=C/c2ccccc2Cl)C1,False
CHEMBL2332536,4.93,C=CC(=O)N1C/C(=C\c2ccccc2F)C(=O)/C(=C/c2ccccc2F)C1,False
CHEMBL2332537,5.01,C=CC(=O)N1C/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)/C(=C/c2cccc([N+](=O)[O-])c2)C1,False
CHEMBL2332538,4.76,C=CC(=O)N1C/C(=C\c2ccccc2C)C(=O)/C(=C/c2ccccc2C)C1,False
CHEMBL2332539,5.06,C=CC(=O)N1C/C(=C\c2ccccc2OC)C(=O)/C(=C/c2ccccc2OC)C1,False
CHEMBL2332540,4.63,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccc(F)cc2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,False
CHEMBL2332541,5.1,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccc(Cl)cc2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,False
CHEMBL2332542,4.94,COc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C[C@@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1=O,False
CHEMBL2332543,4.56,Cc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C[C@@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1=O,False
CHEMBL2332544,4.71,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,False
CHEMBL2332545,5.17,O=C1/C(=C/c2cccc3ccccc23)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1cccc2ccccc12,False
CHEMBL2332546,4.8,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2Cl)C(=O)/C(=C/c2ccc(Cl)cc2Cl)C1,False
CHEMBL2332547,4.86,C=CC(=O)N1C/C(=C\c2cccc3ccccc23)C(=O)/C(=C/c2cccc3ccccc23)C1,False
CHEMBL2332548,4.76,O=C1/C(=C/c2ccccc2)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1,False
CHEMBL2332549,4.9,Cc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C(=C\c2ccccc2C)C1=O,False
CHEMBL2332550,4.8,COc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C(=C\c2ccccc2OC)C1=O,False
CHEMBL2332974,4.92,O=C1/C(=C/c2ccccc2Cl)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1Cl,False
CHEMBL2332975,4.46,O=C1/C(=C/c2ccccc2F)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccccc1F,False
CHEMBL2332976,5.22,O=C1/C(=C/c2cccc([N+](=O)[O-])c2)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1cccc([N+](=O)[O-])c1,False
CHEMBL2332977,5.39,O=C1/C(=C/c2ccc(Cl)cc2Cl)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccc(Cl)cc1Cl,False
CHEMBL2332978,4.7,Cc1ccc(/C=C2\CN(C(=O)C[C@H]3C[C@H]4CCCN4[C@]34C(=O)Nc3ccccc34)C/C(=C\c3ccc(C)cc3)C2=O)cc1,False
CHEMBL2332979,5.47,O=C1/C(=C/c2ccc(Cl)cc2)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccc(Cl)cc1,False
CHEMBL2332980,4.7,O=C1/C(=C/c2ccc(F)cc2)CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C/C1=C\c1ccc(F)cc1,False
CHEMBL2332981,4.69,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2cccc3ccccc23)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1,False
CHEMBL2337271,7.52,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.Cl.O,False
CHEMBL235014,7.71,c1ccc2c(NCCOCCOCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3,False
CHEMBL235548,5.42,CC[C@H](C)C1=N[C@H]2CC=C3C[C@H]4C(=O)C[C@]5(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]5(C)[C@@H]4CC[C@H]3[C@]2(C)CN1,False
CHEMBL2368067,4.52,C/C=C(\C)C(=O)N[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)[C@H]1O,False
CHEMBL2375480,5.75,Fc1cccc(Cc2nnc3sc(-c4ccoc4)nn23)c1,False
CHEMBL2375481,5.75,COc1ccc(-c2nnc3sc(-c4ccoc4)nn23)cc1,False
CHEMBL2375482,5.75,Brc1ccc(-c2nnc3sc(-c4ccoc4)nn23)cc1,False
CHEMBL2375483,6.46,Brc1cccc(-c2nnc3sc(-c4ccoc4)nn23)c1,False
CHEMBL2377873,5.75,Clc1ccccc1-c1nnc2sc(-c3ccoc3)nn12,False
CHEMBL2377874,5.75,Clc1ccc(-c2nnc3sc(-c4ccoc4)nn23)cc1,False
CHEMBL2377875,5.75,Fc1ccccc1Cc1nnc2sc(-c3ccoc3)nn12,False
CHEMBL2377876,5.75,Fc1ccc(Cc2nnc3sc(-c4ccoc4)nn23)cc1,False
CHEMBL2377877,5.75,COc1ccccc1-c1nnc2sc(-c3ccoc3)nn12,False
CHEMBL2377878,5.75,COc1cccc(-c2nnc3sc(-c4ccoc4)nn23)c1,False
CHEMBL237870,6.29,CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC[C@@H]5N=C(C(C)C)OC[C@]54C)C[C@H]3C(=O)C[C@]12C,False
CHEMBL238062,5.51,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CN1,False
CHEMBL238063,5.36,CC[C@H](C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CN1,False
CHEMBL2380667,5.24,O=C1/C(=C/c2cccc3ccccc23)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1cccc2ccccc12,False
CHEMBL2380668,4.8,O=C1/C(=C/c2ccccc2)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccccc1,False
CHEMBL2380669,4.95,Cc1ccccc1/C=C1\CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C(=C\c2ccccc2C)C1=O,False
CHEMBL2380670,4.84,COc1ccccc1/C=C1\CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C(=C\c2ccccc2OC)C1=O,False
CHEMBL2380671,5.29,O=C1/C(=C/c2ccccc2Cl)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccccc1Cl,False
CHEMBL2380672,4.53,O=C1/C(=C/c2ccccc2F)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccccc1F,False
CHEMBL2380673,5.37,O=C1/C(=C/c2cccc([N+](=O)[O-])c2)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1cccc([N+](=O)[O-])c1,False
CHEMBL2380674,5.48,O=C1/C(=C/c2ccc(Cl)cc2Cl)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccc(Cl)cc1Cl,False
CHEMBL2380675,5.12,Cc1ccc(/C=C2\CN(C(=O)[C@H]3C[C@H]4CCCN4[C@]34C(=O)Nc3cc(Cl)ccc34)C/C(=C\c3ccc(C)cc3)C2=O)cc1,False
CHEMBL2380676,5.47,O=C1/C(=C/c2ccc(Cl)cc2)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccc(Cl)cc1,False
CHEMBL2380677,4.65,O=C1/C(=C/c2ccc(F)cc2)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccc(F)cc1,False
CHEMBL2381401,5.75,COc1ccc2cc(C(=O)CN3CCN(Cc4ccccc4)CC3)c(=O)oc2c1,False
CHEMBL238230,8.74,O=C(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2,False
CHEMBL23838,8.0,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,False
CHEMBL2386558,5.79,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cn2)cc1,False
CHEMBL239046,5.14,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)/C=C/c4cc(F)cc(F)c4)ccc3oc2=O)cc1,False
CHEMBL2391486,7.04,Cc1cc(=O)oc2cc(OCCN3CCN(CC(=O)Nc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,False
CHEMBL239400,5.1,O=C(c1ccccc1)N1c2ccccc2Sc2ccccc21,False
CHEMBL239618,5.2,COc1ccc(C(=O)N2c3ccccc3Sc3ccccc32)cc1,False
CHEMBL2396910,4.22,CN(C)CCCN(c1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,False
CHEMBL2396912,4.23,c1ccc2[nH]c(N3CCCCC3)nc2c1,False
CHEMBL2396913,4.05,CC1CCCCN1c1nc2ccccc2[nH]1,False
CHEMBL240047,5.15,O=C(CCc1ccccc1)N1c2ccccc2Sc2ccccc21,False
CHEMBL240792,6.87,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc([N+](=O)[O-])cc1,False
CHEMBL240793,6.64,CCCCC1=NC2(CCCC2)C(=O)N1CCN1C(=O)c2ccccc2C1=O,False
CHEMBL2409140,4.68,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2[C@H](Cl)CCN3C,True
CHEMBL2409141,4.92,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@@H]2[C@H](C)CN3C,True
CHEMBL2409142,6.31,C=C[C@@H]1[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,True
CHEMBL240972,4.57,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)CO,False
CHEMBL241011,6.63,CCCCC1=NC2(CCCC2)C(=O)N1Cc1cc2c(cc1C)OCO2,False
CHEMBL2413558,4.63,CC(C)N(CCOc1ccc(-c2nc3ccccc3[nH]2)cc1)C(C)C,False
CHEMBL2413559,5.67,c1ccc2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2c1,False
CHEMBL2413560,5.99,c1ccc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,False
CHEMBL2413733,4.91,Cc1ccc2[nH]c(-c3ccc(OCCN(C)C)cc3)nc2c1,False
CHEMBL2413734,4.29,CCN(CC)CCOc1ccc(-c2nc3cc(C)ccc3[nH]2)cc1,False
CHEMBL2413735,6.4,Cc1ccc2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2c1,False
CHEMBL2413736,6.41,Cc1ccc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,False
CHEMBL2413737,4.89,Cc1ccc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2c1,False
CHEMBL2413739,5.1,CN(C)CCOc1ccc(-c2nc3cc(Cl)ccc3[nH]2)cc1,False
CHEMBL2413740,5.06,CCN(CC)CCOc1ccc(-c2nc3cc(Cl)ccc3[nH]2)cc1,False
CHEMBL2413741,5.43,CC(C)N(CCOc1ccc(-c2nc3cc(Cl)ccc3[nH]2)cc1)C(C)C,False
CHEMBL2413742,5.85,Clc1ccc2[nH]c(-c3ccc(OCCN4CCCC4)cc3)nc2c1,False
CHEMBL2413743,6.89,Clc1ccc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1,False
CHEMBL2413744,5.01,Clc1ccc2[nH]c(-c3ccc(OCCN4CCOCC4)cc3)nc2c1,False
CHEMBL2413746,4.97,CN(C)CCOc1ccc(-c2nc3ccccc3[nH]2)cc1,False
CHEMBL241536,6.46,C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC[C@@H]5N=C(C(C)(C)C)OC[C@]54C)C[C@H]3C(=O)C[C@]12C)N(C)C,False
CHEMBL241827,5.51,COc1cc2oc(-c3ccc(CN(C)Cc4ccccc4)cc3)cc(=O)c2cc1OC,False
CHEMBL241828,4.74,COc1ccc2oc(-c3ccc(CN(C)Cc4ccccc4)cc3)cc(=O)c2c1,False
CHEMBL241830,4.09,COc1ccc2c(=O)cc(-c3ccc(CN(C)Cc4ccccc4)cc3)oc2c1,False
CHEMBL241960,6.72,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccncc2)=CC1=O)Cc1ccncc1,False
CHEMBL2419681,5.03,N#Cc1c(Cl)nc(NC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,False
CHEMBL2419682,5.36,N#Cc1c(Cl)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,False
CHEMBL2419683,5.41,N#Cc1c(Cl)nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,False
CHEMBL2419684,7.51,N#Cc1c(Cl)nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,False
CHEMBL2419685,5.27,N#Cc1cc(C#N)c(NC2CCN(Cc3ccccc3)CC2)nc1Cl,False
CHEMBL2419686,6.51,N#Cc1cc(C#N)c(NCCC2CCN(Cc3ccccc3)CC2)nc1Cl,False
CHEMBL2419687,7.27,N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1Cl,False
CHEMBL2419688,7.89,N#Cc1cc(C#N)c(NCCCCC2CCN(Cc3ccccc3)CC2)nc1Cl,False
CHEMBL2419689,5.01,N#Cc1c(NCCC2CCN(Cc3ccccc3)CC2)nc(NCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1,False
CHEMBL2419690,5.14,N#Cc1cc(C#N)c(NC2CCN(Cc3ccccc3)CC2)nc1NC1CCN(Cc2ccccc2)CC1,False
CHEMBL241974,6.88,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2cccnc2)=CC1=O)Cc1cccnc1,False
CHEMBL242190,4.94,CCN(Cc1ccccc1OC)C(=O)CCCCCNC1=CC(=O)C(NCCCCCC(=O)N(CC)Cc2ccccc2OC)=CC1=O,False
CHEMBL242191,7.11,COc1ccccc1CN(C)CCCCCCNC1=CC(=O)C(NCCCCCCN(C)Cc2ccccc2OC)=CC1=O,False
CHEMBL242345,5.89,COc1ccccc1CNCCCCCCN1CCC(CCC2CCN(CCCCCCNCc3ccccc3OC)CC2)CC1,False
CHEMBL2425407,4.13,O=C(NNC=C1C(=O)NC(=S)NC1=O)Nc1ccccc1,False
CHEMBL2425409,4.11,O=C1NC(=S)NC(=O)C1=CNNC(=S)Nc1ccc(F)cc1,False
CHEMBL2425412,4.1,O=C1NC(=S)NC(=O)C1=CNNC(=S)Nc1ccc(Br)cc1,False
