ChEMBL_ID,pIC50,SMILES,natural_product
CHEMBL1258274,8.06,O=[N+]([O-])c1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,False
CHEMBL1258275,8.01,Brc1cccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)c1,False
CHEMBL1258387,7.13,Cc1ccsc1/C=N/Nc1nc2ccccc2nc1Cc1ccccc1,False
CHEMBL1258388,7.09,c1ccc(Cc2nc3ccccc3n3c(-c4ccccc4)nnc23)cc1,False
CHEMBL1258499,7.06,O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccccc3Cl)nnc12,False
CHEMBL1258500,8.21,COc1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1,False
CHEMBL1258610,8.57,CN(C)c1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1,False
CHEMBL1258611,8.02,CN(C)c1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1Br,False
CHEMBL1258718,7.66,O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccc([N+](=O)[O-])cc3)nnc12,False
CHEMBL1258719,6.12,O=C(c1ccccc1)c1nc2ccccc2n2cnnc12,False
CHEMBL1258839,8.57,O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccccc3)nnc12,False
CHEMBL1258954,8.21,Clc1ccccc1-c1nnc2c(Cc3ccccc3)nc3ccccc3n12,False
CHEMBL1258955,8.17,COc1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1OC,False
CHEMBL126,4.34,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,True
CHEMBL1269118,4.38,O=C(/C=C/c1ccco1)c1ccc(F)cc1,False
CHEMBL1269719,6.01,NCc1cn(-c2ccccc2)nn1,False
CHEMBL1269720,4.71,NCc1cn(-c2ccc(C(=O)O)cc2)nn1,False
CHEMBL1269721,4.29,NCc1cn(-c2cccc(C(=O)O)c2)nn1,False
CHEMBL1269737,6.08,NCc1cn(-c2ccncc2)nn1,False
CHEMBL1271944,6.5,CC(=O)N1N=C(c2ccc(OCC=C(C)C)cc2O)CC1c1ccc(OCc2ccccc2)cc1,False
CHEMBL130217,4.96,NC(=O)/C=C1\CCc2c(F)cc(F)cc21,False
CHEMBL13045,6.26,COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,True
CHEMBL13311,4.4,O=c1ccoc2ccccc12,True
CHEMBL1344767,4.07,Cc1ccc(C(=O)/C=C/c2ccc(Br)cc2)o1,False
CHEMBL1360330,4.35,O=C(/C=C/c1cccc(F)c1)c1ccc(N2CCOCC2)cc1,False
CHEMBL1381098,4.65,S=C=Nc1cccc2ccccc12,False
CHEMBL1388493,4.37,O=C(NCCCN1CCOCC1)c1cc2ccccc2oc1=O,False
CHEMBL139679,5.305,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,False
CHEMBL140,5.473333333333333,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,False
CHEMBL1400294,4.8,Cn1c(=O)c2c(nc(OCCc3ccccc3)n2C)n(C)c1=O,False
CHEMBL1421247,5.59,CC(C)=NNc1nc(-c2ccccc2)c(C)s1,False
CHEMBL1438596,4.73,Cc1ccc(C(=O)/C=C/c2ccc(F)cc2)o1,False
CHEMBL144898,5.92,O=C1OCc2ccc(OCc3ccccc3)cc21,False
CHEMBL145007,5.29,O=c1oc2cc(OCc3ccccc3)ccc2s1,False
CHEMBL145059,4.04,O=C1CCc2ccc(OCc3ccccc3)cc2N1,False
CHEMBL145451,7.97,Cc1c(C)c2ccc(OS(=O)(=O)c3ccc([N+](=O)[O-])cc3)cc2oc1=O,False
CHEMBL145781,5.46,O=c1ccc2ccc(OCc3ccccc3)cc2o1,False
CHEMBL1461072,5.32,Cn1c(=O)c2c(nc(SCc3ccc(F)cc3)n2C)n(C)c1=O,False
CHEMBL14638,4.946666666666666,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,False
CHEMBL1466353,6.04,O=C1NC(=O)/C(=C\c2ccc(OCc3ccccc3)cc2)S1,False
CHEMBL1470839,5.38,O=C(Nc1ccc(Cl)c(Cl)c1)C1=Cc2ccccc2OC1,False
CHEMBL1475,6.08,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,True
CHEMBL147527,6.92,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CC)c1,False
CHEMBL151,5.31,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,True
CHEMBL1521156,4.53,Nc1ccc(Oc2ccc(Cl)cc2)cc1,False
CHEMBL1529697,4.12,Cn1c(=O)c2c(nc(Oc3ccccc3)n2C)n(C)c1=O,False
CHEMBL155350,7.0,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,False
CHEMBL155754,5.87,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,False
CHEMBL155863,4.59,CCC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,False
CHEMBL1561896,5.33,COc1cccc(COC(=O)c2nn(-c3ccccc3)nc2N)c1,False
CHEMBL156630,5.26,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NCc3ccccc3)c(Br)c21,False
CHEMBL156861,6.19,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,False
CHEMBL156919,5.79,CCC/N=C1/CCc2c1n(C)c1ccccc21,False
CHEMBL156931,4.87,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,False
CHEMBL157182,4.65,C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21,False
CHEMBL158946,6.27,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,False
CHEMBL160347,6.75,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,False
CHEMBL160836,6.68,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,False
CHEMBL164,5.0,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,True
CHEMBL1642670,5.33,O=C1Nc2ccc(OCc3ccccc3)cc2C1=O,False
CHEMBL1642671,4.14,O=C1Nc2cc(OCc3ccccc3)ccc2C1=O,False
CHEMBL1642672,5.31,O=C1Nc2ccc(CCc3ccccc3)cc2C1=O,False
CHEMBL1642673,5.16,O=C1Nc2cc(CCc3ccccc3)ccc2C1=O,False
CHEMBL1642674,5.03,O=C1Nc2ccc(Oc3ccccc3)cc2C1=O,False
CHEMBL1642675,4.21,O=C1Nc2cc(Oc3ccccc3)ccc2C1=O,False
CHEMBL1642676,6.25,O=C1Nc2ccc(-c3ccccc3)cc2C1=O,False
CHEMBL1642677,5.33,O=C1Nc2cc(-c3ccccc3)ccc2C1=O,False
